SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE (Possibly extinct),PEW (Possibly extinct in the wild),Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,Red List Area of Occurrence,Red List Extent of Occurrence (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
22715182,94930,Bush-warblers,Hylia prasina,Green Hylia,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,7890000,Unknown,not applicable,Stable,suspected
22711688,94940,Bush-warblers,Pholidornis rushiae,Tit-hylia,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,5210000,Unknown,not applicable,Stable,suspected
22715186,94950,Long-tailed Tits,Leptopoecile sophiae,White-browed Tit-warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,4490000,Unknown,not applicable,Decreasing,suspected
22715190,94960,Long-tailed Tits,Leptopoecile elegans,Crested Tit-warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,1800000,Unknown,not applicable,Stable,suspected
22712028,94970,Long-tailed Tits,Psaltriparus minimus,American Bushtit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,5760000,4300000,inferred,Decreasing,inferred
103871108,94980,Long-tailed Tits,Aegithalos iredalei,Red-headed Tit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,925000,Unknown,not applicable,Stable,suspected
103870880,94990,Long-tailed Tits,Aegithalos concinnus,Black-throated Tit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4080000,Unknown,not applicable,Decreasing,suspected
103870959,95000,Long-tailed Tits,Aegithalos annamensis,Grey-crowned Tit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,109000,Unknown,not applicable,Stable,suspected
22712008,95010,Long-tailed Tits,Aegithalos leucogenys,White-cheeked Tit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,338000,Unknown,not applicable,Stable,suspected
22712016,95020,Long-tailed Tits,Aegithalos niveogularis,White-throated Tit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,323000,Unknown,not applicable,Decreasing,suspected
22736055,95030,Long-tailed Tits,Aegithalos bonvaloti,Black-browed Tit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,728000,Unknown,not applicable,Decreasing,suspected
103871775,95040,Long-tailed Tits,Aegithalos iouschistos,Rufous-fronted Tit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,282000,Unknown,not applicable,Stable,suspected
22712024,95050,Long-tailed Tits,Aegithalos fuliginosus,Sooty Tit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,531000,Unknown,not applicable,Stable,suspected
103871923,95060,Long-tailed Tits,Aegithalos caudatus,Long-tailed Tit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,44600000,36200000-64900000,estimated,Stable,estimated
103871974,95070,Long-tailed Tits,Aegithalos glaucogularis,Silver-throated Tit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,2950000,Unknown,estimated,Stable,estimated
22712032,95110,Long-tailed Tits,Psaltria exilis,Pygmy Tit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,36200,Unknown,not applicable,Decreasing,suspected
22716901,95120,Old World Warblers,Sylvia atricapilla,Eurasian Blackcap,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,27800000,100000000-165000000,estimated,Increasing,suspected
22716906,95130,Old World Warblers,Sylvia borin,Garden Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,17900000,29000000-48600000,estimated,Decreasing,suspected
22709604,95140,Old World Warblers,Sylvia dohrni,Dohrn's Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,200,Unknown,not applicable,Stable,suspected
22716682,95150,Old World Warblers,Sylvia galinieri,Abyssinian Catbird,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,445000,Unknown,not applicable,Decreasing,suspected
103872756,95160,Old World Warblers,Sylvia atriceps,Rwenzori Hill-babbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1470000,Unknown,not applicable,Decreasing,suspected
103872581,95170,Old World Warblers,Sylvia abyssinica,African Hill-babbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,8570000,Unknown,not applicable,Decreasing,suspected
22716650,95180,Old World Warblers,Sylvia nigricapillus,Bush Blackcap,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,337000,1000-3300,estimated,Decreasing,inferred
22734413,95270,Old World Warblers,Curruca deserti,African Desert Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,2940000,Unknown,not applicable,Stable,suspected
103872996,95280,Old World Warblers,Curruca nana,Asian Desert Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,7010000,Unknown,not applicable,Stable,suspected
22716937,95290,Old World Warblers,Curruca nisoria,Barred Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,16100000,2300000-4220000,estimated,Increasing,estimated
22716888,95300,Old World Warblers,Curruca layardi,Layard's Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1440000,Unknown,not applicable,Stable,suspected
22716883,95310,Old World Warblers,Curruca boehmi,Banded Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1820000,Unknown,not applicable,Stable,suspected
22716893,95320,Old World Warblers,Curruca subcoerulea,Chestnut-vented Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3840000,Unknown,not applicable,Stable,suspected
22716949,95330,Old World Warblers,Curruca leucomelaena,Arabian Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2810000,Unknown,not applicable,Decreasing,suspected
22735012,95340,Old World Warblers,Curruca hortensis,Western Orphean Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,4230000,Unknown,estimated,Increasing,estimated
22734793,95350,Old World Warblers,Curruca crassirostris,Eastern Orphean Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,10700000,291000-913000,estimated,Unknown,estimated
22716864,95360,Old World Warblers,Curruca buryi,Yemen Warbler,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,79200,10000-19999,estimated,Decreasing,suspected
22716878,95370,Old World Warblers,Curruca lugens,Brown Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2460000,Unknown,not applicable,Decreasing,suspected
22734992,95380,Old World Warblers,Curruca curruca,Lesser Whitethroat,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,TRUE,FALSE,Unknown,32700000,27900000-47700000,estimated,Stable,estimated
22716971,95390,Old World Warblers,Curruca mystacea,Menetries's Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,TRUE,Unknown,4480000,430000-1249999,estimated,Stable,suspected
22716963,95400,Old World Warblers,Curruca melanothorax,Cyprus Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,14400,126000-189000,estimated,Stable,suspected
22716959,95410,Old World Warblers,Curruca melanocephala,Sardinian Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,9180000,25000000-53999999,estimated,Increasing,suspected
103874024,95420,Old World Warblers,Curruca cantillans,Subalpine Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,5160000,Unknown,estimated,Increasing,suspected
22735596,95430,Old World Warblers,Curruca subalpina,Moltoni's Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,568000,Unknown,estimated,Increasing,suspected
22716954,95440,Old World Warblers,Curruca ruppeli,R?ppell's Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,781000,217000-1080000,estimated,Unknown,suspected
22716910,95450,Old World Warblers,Curruca communis,Common Whitethroat,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,24600000,60300000-91100000,estimated,Increasing,estimated
22716976,95460,Old World Warblers,Curruca conspicillata,Spectacled Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,TRUE,TRUE,Unknown,9840000,934000-2550000,estimated,Stable,not applicable
22735017,95470,Old World Warblers,Curruca sarda,Marmora's Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,132000,126000-137000,estimated,Unknown,suspected
22734798,95480,Old World Warblers,Curruca balearica,Balearic Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,13000,29500-52600,estimated,Stable,suspected
22716984,95490,Old World Warblers,Curruca undata,Dartford Warbler,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3110000,1400000-3400000,estimated,Decreasing,estimated
22716980,95500,Old World Warblers,Curruca deserticola,Tristram's Warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Full migrant,TRUE,FALSE,FALSE,Unknown,670000,Unknown,not applicable,Stable,suspected
22716760,95570,Parrotbills and allies,Myzornis pyrrhoura,Fire-tailed Myzornis,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,521000,Unknown,not applicable,Unknown,not applicable
22716332,95580,Parrotbills and allies,Moupinia poecilotis,Rufous-tailed Babbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,350000,Unknown,not applicable,Decreasing,suspected
22716585,95590,Parrotbills and allies,Lioparus chrysotis,Golden-breasted Fulvetta,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3640000,Unknown,not applicable,Decreasing,suspected
22716323,95600,Parrotbills and allies,Chrysomma sinense,Yellow-eyed Babbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,10000000,Unknown,not applicable,Stable,suspected
22716326,95610,Parrotbills and allies,Chrysomma altirostre,Jerdon's Babbler,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,2570000,2500-9999,estimated,Decreasing,suspected
103879474,95620,Parrotbills and allies,Rhopophilus albosuperciliaris,Tarim Hill-warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,545000,Unknown,not applicable,Decreasing,suspected
103879454,95630,Parrotbills and allies,Rhopophilus pekinensis,Beijing Hill-warbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2480000,Unknown,not applicable,Decreasing,suspected
22716601,95640,Parrotbills and allies,Fulvetta vinipectus,White-browed Fulvetta,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,2770000,Unknown,not applicable,Decreasing,suspected
22716617,95650,Parrotbills and allies,Fulvetta ludlowi,Brown-throated Fulvetta,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,168000,Unknown,not applicable,Decreasing,suspected
22734598,95660,Parrotbills and allies,Fulvetta manipurensis,Manipur Fulvetta,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,389000,Unknown,not applicable,Decreasing,not applicable
22735182,95670,Parrotbills and allies,Fulvetta cinereiceps,Grey-hooded Fulvetta,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1800000,Unknown,,Decreasing,not applicable
22734603,95680,Parrotbills and allies,Fulvetta formosana,Taiwan Fulvetta,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,11500,Unknown,not applicable,Stable,not applicable
22716604,95690,Parrotbills and allies,Fulvetta striaticollis,Chinese Fulvetta,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,574000,Unknown,not applicable,Unknown,not applicable
22735568,95700,Parrotbills and allies,Fulvetta ruficapilla,Spectacled Fulvetta,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1070000,Unknown,,Decreasing,observed
22734593,95710,Parrotbills and allies,Fulvetta danisi,Indochinese Fulvetta,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,199000,Unknown,not applicable,Increasing,observed
22716861,95720,Parrotbills and allies,Chamaea fasciata,Wrentit,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,504000,2200000,estimated,Decreasing,estimated
22716795,95730,Parrotbills and allies,Paradoxornis flavirostris,Black-breasted Parrotbill,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,500,95500,1500-4000,estimated,Decreasing,inferred
22716798,95740,Parrotbills and allies,Paradoxornis guttaticollis,Spot-breasted Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3360000,Unknown,not applicable,Unknown,not applicable
22716844,95750,Parrotbills and allies,Paradoxornis heudei,Reed Parrotbill,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,2710000,Unknown,not applicable,Decreasing,suspected
103880882,95760,Parrotbills and allies,Paradoxornis ruficeps,White-breasted Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,142000,Unknown,not applicable,Decreasing,suspected
22735612,95770,Parrotbills and allies,Paradoxornis bakeri,Rufous-headed Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,1190000,Unknown,not applicable,Decreasing,suspected
22735202,95780,Parrotbills and allies,Paradoxornis gularis,Grey-headed Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3970000,Unknown,,Decreasing,not applicable
22734623,95790,Parrotbills and allies,Paradoxornis margaritae,Black-headed Parrotbill,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,12500,Unknown,not applicable,Decreasing,inferred
22716781,95800,Parrotbills and allies,Paradoxornis aemodium,Great Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2040000,Unknown,not applicable,Decreasing,suspected
22716784,95810,Parrotbills and allies,Paradoxornis paradoxus,Three-toed Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,413000,Unknown,not applicable,Decreasing,suspected
22716787,95820,Parrotbills and allies,Paradoxornis unicolor,Brown Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,824000,Unknown,not applicable,Decreasing,suspected
22716832,95830,Parrotbills and allies,Suthora davidiana,Short-tailed Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1090000,Unknown,not applicable,Decreasing,suspected
22716823,95840,Parrotbills and allies,Suthora fulvifrons,Fulvous Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1140000,Unknown,not applicable,Decreasing,suspected
22716826,95850,Parrotbills and allies,Suthora nipalensis,Black-throated Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2630000,Unknown,not applicable,Unknown,not applicable
22716829,95860,Parrotbills and allies,Suthora verreauxi,Golden Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2320000,Unknown,not applicable,Decreasing,suspected
22716835,95870,Parrotbills and allies,Suthora atrosuperciliaris,Pale-billed Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1410000,Unknown,not applicable,Decreasing,suspected
22716801,95880,Parrotbills and allies,Suthora conspicillata,Spectacled Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,545000,Unknown,not applicable,Unknown,not applicable
22716804,95890,Parrotbills and allies,Suthora webbiana,Vinous-throated Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,5480000,Unknown,not applicable,Stable,suspected
103886982,95900,Parrotbills and allies,Suthora brunnea,Brown-winged Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,169000,Unknown,not applicable,Unknown,not applicable
103887001,95910,Parrotbills and allies,Suthora ricketti,Eye-ringed Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,146000,Unknown,not applicable,Unknown,not applicable
22716810,95920,Parrotbills and allies,Suthora alphonsiana,Ashy-throated Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,381000,Unknown,not applicable,Stable,suspected
22716813,95930,Parrotbills and allies,Suthora zappeyi,Grey-hooded Parrotbill,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,69800,2500-9999,estimated,Decreasing,suspected
22716818,95940,Parrotbills and allies,Suthora przewalskii,Rusty-throated Parrotbill,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,52600,Unknown,not applicable,Stable,suspected
22716740,95950,White-eyes and Yuhinas,Parayuhina diademata,White-collared Yuhina,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1490000,Unknown,not applicable,Decreasing,not applicable
22716725,95960,White-eyes and Yuhinas,Staphida everetti,Chestnut-crested Yuhina,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,671000,Unknown,not applicable,Decreasing,suspected
22735197,95970,White-eyes and Yuhinas,Staphida castaniceps,Striated Yuhina,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,1130000,Unknown,,Decreasing,suspected
22734618,95980,White-eyes and Yuhinas,Staphida torqueola,Indochinese Yuhina,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2640000,Unknown,not applicable,Decreasing,not applicable
22716750,95990,White-eyes and Yuhinas,Yuhina nigrimenta,Black-chinned Yuhina,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,5920000,Unknown,not applicable,Decreasing,suspected
22716746,96000,White-eyes and Yuhinas,Yuhina brunneiceps,Taiwan Yuhina,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,17100,Unknown,not applicable,Decreasing,suspected
22716731,96010,White-eyes and Yuhinas,Yuhina flavicollis,Whiskered Yuhina,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,2240000,Unknown,not applicable,Decreasing,not applicable
22716734,96020,White-eyes and Yuhinas,Yuhina humilis,Burmese Yuhina,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,172000,Unknown,not applicable,Decreasing,suspected
22716728,96030,White-eyes and Yuhinas,Yuhina bakeri,White-naped Yuhina,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,473000,Unknown,not applicable,Decreasing,suspected
22716743,96040,White-eyes and Yuhinas,Yuhina occipitalis,Rufous-vented Yuhina,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,796000,Unknown,not applicable,Decreasing,suspected
22716737,96050,White-eyes and Yuhinas,Yuhina gularis,Stripe-throated Yuhina,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,2830000,Unknown,not applicable,Decreasing,suspected
22716210,96070,White-eyes and Yuhinas,Dasycrotapha speciosa,Flame-templed Babbler,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,144,41100,2500-9999,estimated,Decreasing,suspected
22734563,96080,White-eyes and Yuhinas,Dasycrotapha pygmaea,Visayan Pygmy Babbler,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,20600,Unknown,not applicable,Decreasing,suspected
22735157,96090,White-eyes and Yuhinas,Dasycrotapha plateni,Mindanao Pygmy Babbler,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,96800,Unknown,,Decreasing,suspected
22716207,96100,White-eyes and Yuhinas,Sterrhoptilus capitalis,Rusty-crowned Babbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,158000,Unknown,not applicable,Decreasing,suspected
22716204,96110,White-eyes and Yuhinas,Sterrhoptilus nigrocapitatus,Black-crowned Babbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,174000,Unknown,not applicable,Decreasing,suspected
22716201,96120,White-eyes and Yuhinas,Sterrhoptilus dennistouni,Golden-crowned Babbler,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,50200,Unknown,not applicable,Decreasing,suspected
22716243,96130,White-eyes and Yuhinas,Zosterornis hypogrammicus,Palawan Striped Babbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,450,1100,Unknown,not applicable,Stable,suspected
22716227,96140,White-eyes and Yuhinas,Zosterornis striatus,Luzon Striped Babbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,40700,Unknown,not applicable,Decreasing,suspected
22716232,96150,White-eyes and Yuhinas,Zosterornis latistriatus,Panay Striped Babbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,560,950,Unknown,not applicable,Stable,suspected
22716237,96160,White-eyes and Yuhinas,Zosterornis nigrorum,Negros Striped Babbler,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,240,Unknown,750-2300,estimated,Decreasing,inferred
22716224,96170,White-eyes and Yuhinas,Zosterornis whiteheadi,Chestnut-faced Babbler,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,138000,Unknown,not applicable,Stable,suspected
22714282,96180,White-eyes and Yuhinas,Cleptornis marchei,Golden White-eye,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,10,3100,29000-70000,estimated,Decreasing,inferred
22704125,96190,White-eyes and Yuhinas,Apalopteron familiare,Bonin White-eye,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,72,107,15600,estimated,Stable,inferred
22714115,96200,White-eyes and Yuhinas,Heleia wallacei,Yellow-spectacled White-eye,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,122000,Unknown,not applicable,Unknown,not applicable
22714307,96210,White-eyes and Yuhinas,Heleia superciliaris,Cream-browed White-eye,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,36200,Unknown,not applicable,Unknown,not applicable
22714323,96220,White-eyes and Yuhinas,Heleia crassirostris,Thick-billed White-eye,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,64300,Unknown,not applicable,Decreasing,suspected
22714319,96230,White-eyes and Yuhinas,Heleia squamifrons,Pygmy White-eye,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,392000,Unknown,not applicable,Decreasing,suspected
